,reliable_sensor1,reliable_sensor2,reliable_sensor3,reliable_sensor4,unreliable_sensor1,unreliable_sensor2,unreliable_sensor3,unreliable_sensor4,robot1,robot2,door_sensor1,door_sensor2,door_sensor3,door_sensor4,time,electricity_price,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,c1,c2,c3,c4,o1,outside
89,motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,"('c1', 2)","('c4', 5)",0,1,0,0,08:22:30,0.9603999999999999,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,2,1,1,5,0,0
90,motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,"('c1', 0)","('c4', 5)",0,0,0,0,08:22:45,0.98,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,2,1,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0,1,0,1,0,5,0,0
91,motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,"('c1', 0)","('r29', 0)",0,0,0,0,08:23:00,0.98,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,2,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,3,0,1,0,1,0,5,0,0
92,motion,no motion,motion,no motion,no motion,motion,no motion,no motion,"('c1', 0)","('r30', 0)",0,0,1,0,08:23:15,1.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,2,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,3,0,1,0,2,1,4,0,0
93,motion,no motion,motion,no motion,no motion,motion,motion,motion,"('c1', 0)","('r30', 0)",0,0,0,0,08:23:30,1.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,3,0,1,0,2,1,4,0,0
94,motion,motion,motion,motion,no motion,motion,no motion,no motion,"('c1', 0)","('r30', 0)",0,0,0,0,08:23:45,1.0204081632653061,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,1,0,3,1,3,0,0
95,motion,motion,motion,motion,motion,motion,no motion,motion,"('c1', 0)","('r30', 0)",0,0,0,0,08:24:00,1.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,1,0,3,1,3,0,0
96,motion,motion,motion,motion,no motion,no motion,no motion,no motion,"('c1', 0)","('r29', 0)",0,0,0,0,08:24:15,0.98,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,1,0,3,0,3,0,0
97,motion,no motion,no motion,motion,no motion,no motion,no motion,motion,"('c1', 1)","('r30', 0)",0,1,0,0,08:24:30,1.0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,1,1,2,0,3,0,0
98,motion,no motion,no motion,motion,no motion,no motion,no motion,motion,"('c1', 1)","('r29', 0)",1,0,0,0,08:24:45,0.98,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,1,1,2,0,3,0,0
99,motion,no motion,motion,motion,motion,no motion,no motion,motion,"('c1', 1)","('r29', 0)",0,0,0,1,08:25:00,1.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,3,0,2,1,2,0,2,0,0
100,motion,no motion,motion,motion,no motion,no motion,no motion,motion,"('c1', 1)","('r30', 0)",0,0,0,0,08:25:15,0.98,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,3,0,2,1,2,0,2,0,0
101,motion,no motion,motion,motion,no motion,no motion,no motion,motion,"('c1', 1)","('r29', 0)",0,0,0,1,08:25:30,0.98,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,1,1,2,0,3,0,0
102,motion,no motion,motion,motion,no motion,no motion,motion,motion,"('c1', 0)","('r29', 0)",0,0,0,0,08:25:45,1.0,1,1,0,0,0,0,2,0,0,1,0,0,0,1,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,1,0,2,0,3,0,0
103,motion,no motion,motion,motion,motion,no motion,motion,no motion,"('c2', 2)","('r29', 0)",0,0,0,0,08:26:00,0.98,0,1,1,0,0,0,2,0,0,1,0,0,0,1,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,1,0,2,0,3,0,0
104,motion,no motion,motion,motion,no motion,no motion,no motion,no motion,"('c2', 2)","('r30', 0)",0,0,0,1,08:26:15,0.98,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,0,1,2,0,4,0,0
105,motion,no motion,motion,motion,no motion,no motion,no motion,no motion,"('c2', 2)","('r30', 0)",0,0,0,0,08:26:30,0.98,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,0,1,2,0,4,0,0
106,motion,no motion,motion,motion,motion,no motion,no motion,no motion,"('c4', 4)","('r30', 0)",0,0,0,0,08:26:45,0.98,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,0,1,2,0,4,0,0
107,motion,no motion,motion,motion,no motion,no motion,no motion,no motion,"('c2', 2)","('r30', 0)",0,0,0,0,08:27:00,1.0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,0,1,2,0,4,0,0
108,motion,no motion,motion,motion,no motion,no motion,no motion,no motion,"('c2', 2)","('r29', 0)",0,0,0,0,08:27:15,1.0204081632653061,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,0,1,2,0,4,0,0
109,motion,no motion,motion,motion,no motion,no motion,no motion,no motion,"('c2', 2)","('c4', 4)",0,0,0,0,08:27:30,1.0412328196584757,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,0,1,2,0,4,0,0
110,motion,no motion,motion,motion,no motion,no motion,no motion,motion,"('c2', 2)","('c4', 4)",0,0,0,0,08:27:45,1.0412328196584757,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,0,1,2,0,4,0,0
111,motion,no motion,motion,motion,no motion,no motion,no motion,no motion,"('c2', 1)","('c4', 4)",0,0,0,0,08:28:00,1.0204081632653061,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,0,1,1,0,4,0,0
112,motion,no motion,motion,motion,no motion,no motion,no motion,no motion,"('r34', 1)","('c4', 4)",0,0,0,0,08:28:15,1.0204081632653061,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,0,1,1,0,4,0,0
113,motion,no motion,motion,motion,no motion,no motion,no motion,motion,"('r34', 1)","('c4', 4)",1,0,0,0,08:28:30,1.0204081632653061,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,0,1,1,0,4,0,0
114,motion,motion,motion,motion,no motion,no motion,no motion,motion,"('c2', 1)","('c4', 4)",0,0,0,0,08:28:45,1.0204081632653061,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,0,1,1,0,4,0,0
115,motion,motion,motion,no motion,no motion,motion,motion,no motion,"('c2', 1)","('r35', 0)",0,0,0,0,08:29:00,1.0204081632653061,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,0,1,1,1,4,0,0
116,motion,no motion,motion,motion,no motion,motion,no motion,no motion,"('c2', 1)","('c4', 4)",0,0,0,0,08:29:15,1.0204081632653061,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,0,1,1,1,4,0,0
117,motion,no motion,no motion,motion,no motion,motion,no motion,no motion,"('c4', 4)","('c4', 4)",0,1,0,0,08:29:30,1.0204081632653061,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,0,0,2,1,4,0,0
118,motion,no motion,motion,motion,motion,motion,no motion,no motion,"('o1', 0)","('c4', 4)",0,0,0,0,08:29:45,1.0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,0,0,2,1,4,0,0
119,motion,no motion,motion,motion,no motion,motion,no motion,no motion,"('c4', 4)","('r28', 0)",0,0,0,0,08:30:00,0.98,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,0,0,2,1,4,0,0
120,motion,no motion,motion,motion,no motion,no motion,no motion,no motion,"('r29', 0)","('r28', 0)",0,0,0,0,08:30:15,0.9603999999999999,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,0,0,1,0,5,1,0
121,motion,no motion,motion,motion,motion,no motion,motion,no motion,"('c4', 4)","('r28', 0)",0,0,0,0,08:30:30,0.98,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,0,0,1,0,4,2,0
122,motion,no motion,motion,motion,motion,motion,motion,no motion,"('c4', 5)","('r28', 0)",0,0,0,0,08:30:45,0.98,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,0,0,1,0,5,1,0
123,motion,no motion,motion,motion,no motion,motion,no motion,no motion,"('r29', 0)","('r28', 0)",0,0,0,0,08:31:00,0.9603999999999999,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,0,0,1,1,5,0,0
124,motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,"('c4', 5)","('c4', 5)",0,0,0,0,08:31:15,0.9603999999999999,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,3,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,0,0,1,0,5,0,0
125,motion,no motion,motion,motion,no motion,no motion,motion,motion,"('c4', 5)","('r28', 0)",0,0,0,0,08:31:30,0.98,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,3,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,0,0,1,0,5,0,0
126,motion,no motion,motion,motion,no motion,no motion,no motion,no motion,"('r28', 0)","('r28', 0)",0,0,0,0,08:31:45,1.0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,3,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,0,0,1,0,5,0,0
127,motion,motion,motion,motion,no motion,no motion,no motion,no motion,"('r28', 0)","('r28', 0)",1,0,0,0,08:32:00,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,0,0,2,0,4,0,0
128,motion,motion,motion,motion,no motion,motion,no motion,no motion,"('c4', 4)","('c4', 4)",0,0,0,0,08:32:15,1.0204081632653061,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,0,0,2,0,4,0,0
129,motion,no motion,motion,motion,no motion,motion,no motion,no motion,"('c4', 4)","('r28', 0)",0,0,0,0,08:32:30,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,0,0,2,1,4,0,0
130,motion,no motion,motion,motion,no motion,motion,no motion,no motion,"('r28', 0)","('c4', 4)",0,1,0,0,08:32:45,0.98,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,3,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,0,1,1,0,4,0,0
131,motion,no motion,motion,motion,no motion,no motion,motion,motion,"('c4', 4)","('r28', 0)",0,0,0,0,08:33:00,0.9603999999999999,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,3,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,0,1,1,0,4,0,0
132,motion,no motion,motion,motion,no motion,motion,no motion,no motion,"('c2', 1)","('r28', 0)",0,0,0,0,08:33:15,0.9411919999999999,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,3,0,1,1,0,0,1,0,0,2,0,0,0,0,0,1,0,3,1,0,0,1,1,4,0,0
133,motion,no motion,motion,motion,no motion,no motion,no motion,motion,"('c4', 4)","('c4', 4)",0,0,0,0,08:33:30,0.9603999999999999,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,3,0,1,1,0,0,1,0,0,2,0,0,0,0,0,1,0,3,1,0,0,1,0,4,1,0
134,motion,no motion,motion,motion,no motion,no motion,no motion,no motion,"('c4', 4)","('c2', 1)",0,0,0,0,08:33:45,0.9603999999999999,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,3,0,1,1,0,0,1,0,0,2,0,0,0,0,0,1,0,3,1,0,0,1,0,4,1,0
135,motion,no motion,motion,motion,no motion,no motion,no motion,no motion,"('c4', 6)","('c4', 6)",0,0,0,0,08:34:00,0.9411919999999999,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,3,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,0,1,0,0,6,0,0
136,motion,no motion,motion,motion,motion,no motion,no motion,no motion,"('r35', 0)","('c2', 0)",0,0,0,0,08:34:15,0.9603999999999999,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,3,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,0,1,0,0,5,1,0
137,motion,no motion,motion,no motion,motion,no motion,no motion,no motion,"('r35', 0)","('c2', 1)",0,0,0,0,08:34:30,0.9411919999999999,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,3,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,0,1,1,0,4,1,0
138,motion,no motion,motion,motion,no motion,motion,no motion,no motion,"('r35', 0)","('c2', 1)",0,0,0,0,08:34:45,0.9223681599999999,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,0,1,1,2,4,0,0
139,motion,no motion,motion,motion,no motion,motion,motion,no motion,"('c4', 3)","('c1', 2)",0,1,0,1,08:35:00,0.9039207967999998,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,1,2,0,2,3,0,0
140,motion,motion,motion,motion,no motion,motion,no motion,motion,"('c4', 3)","('c1', 2)",0,0,0,0,08:35:15,0.9223681599999999,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,1,2,0,1,3,0,0
141,motion,motion,no motion,motion,no motion,motion,no motion,no motion,"('r35', 0)","('c2', 0)",0,0,0,1,08:35:30,0.9223681599999999,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,0,2,0,1,4,0,0
142,motion,motion,motion,motion,no motion,motion,no motion,motion,"('c4', 3)","('c1', 2)",0,0,0,1,08:35:45,0.9223681599999999,0,0,0,0,1,0,1,0,1,2,0,0,0,1,0,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,1,2,0,0,3,0,0
143,motion,no motion,motion,motion,no motion,no motion,no motion,no motion,"('c4', 3)","('c1', 1)",1,0,0,0,08:36:00,0.9411919999999999,0,0,1,0,0,0,1,1,1,2,0,0,0,1,0,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,1,1,0,0,3,0,0
144,motion,no motion,motion,motion,no motion,no motion,motion,no motion,"('c4', 3)","('c1', 1)",0,0,0,0,08:36:15,0.9223681599999999,0,0,1,1,0,0,1,0,0,2,0,0,1,1,0,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,1,1,0,0,3,0,0
145,motion,no motion,no motion,motion,no motion,no motion,no motion,motion,"('c4', 3)","('c1', 2)",0,0,0,0,08:36:30,0.9223681599999999,0,0,1,1,0,0,1,0,0,2,0,0,0,1,0,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,3,1,1,2,0,0,3,0,0
146,motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,"('c4', 3)","('c2', 0)",0,0,0,2,08:36:45,0.9411919999999999,0,1,1,0,0,0,1,0,0,2,0,0,0,2,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,1,2,0,0,3,0,0
147,motion,no motion,no motion,motion,no motion,no motion,motion,no motion,"('c4', 3)","('c2', 0)",0,0,0,0,08:37:00,0.9223681599999999,1,0,1,0,0,0,1,0,0,2,0,0,0,2,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,1,2,0,0,3,0,0
148,motion,no motion,no motion,motion,no motion,motion,motion,no motion,"('c4', 3)","('c1', 2)",0,0,0,0,08:37:15,0.9411919999999999,1,0,1,0,0,0,1,0,0,2,0,0,0,2,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,1,2,0,0,3,0,0
149,motion,no motion,no motion,motion,no motion,no motion,motion,no motion,"('r28', 0)","('c1', 2)",0,0,0,0,08:37:30,0.9603999999999999,1,0,1,0,0,0,1,0,0,2,0,0,0,2,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,1,2,1,0,2,0,0
150,motion,no motion,no motion,motion,no motion,no motion,no motion,motion,"('c4', 1)","('c2', 1)",0,0,0,1,08:37:45,0.98,1,0,1,0,0,0,1,0,0,2,0,0,0,2,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,2,2,1,0,1,0,0
151,motion,no motion,no motion,motion,no motion,no motion,motion,no motion,"('c2', 0)","('c1', 2)",0,0,0,1,08:38:00,0.9603999999999999,1,0,1,0,0,0,1,0,0,2,0,0,0,2,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,1,2,0,0,3,0,0
152,motion,no motion,no motion,motion,no motion,no motion,motion,no motion,"('c2', 0)","('c1', 2)",0,0,0,0,08:38:15,0.9411919999999999,1,0,1,0,0,0,1,0,0,2,0,0,0,2,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,1,2,0,0,3,0,0
153,motion,no motion,no motion,motion,no motion,no motion,motion,no motion,"('c2', 0)","('c1', 2)",0,0,0,0,08:38:30,0.9603999999999999,1,0,0,0,0,0,2,0,0,2,0,0,0,2,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,1,2,0,0,3,0,0
154,motion,no motion,no motion,motion,no motion,no motion,motion,no motion,"('c2', 0)","('c1', 2)",0,0,0,0,08:38:45,0.98,1,0,0,0,0,0,2,0,0,2,0,0,0,2,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,1,2,0,0,3,0,0
155,motion,no motion,no motion,motion,motion,no motion,motion,no motion,"('c2', 0)","('c1', 2)",0,0,0,0,08:39:00,0.9603999999999999,1,0,0,0,0,0,2,0,0,2,0,0,0,2,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,1,2,0,0,3,0,0
156,motion,no motion,motion,motion,motion,no motion,motion,no motion,"('c2', 0)","('c1', 2)",0,0,0,0,08:39:15,0.9411919999999999,1,0,0,0,0,0,2,0,0,2,0,0,0,2,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,1,2,0,0,3,0,0
157,motion,no motion,no motion,motion,no motion,no motion,motion,no motion,"('c2', 0)","('c1', 2)",0,0,0,0,08:39:30,0.9411919999999999,1,0,0,0,0,0,2,0,0,2,0,0,0,2,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,1,2,0,0,3,0,0
158,motion,no motion,no motion,motion,motion,no motion,motion,no motion,"('c2', 0)","('c1', 2)",0,0,0,0,08:39:45,0.9603999999999999,1,0,0,0,0,0,2,0,0,2,0,0,0,2,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,1,2,0,0,3,0,0
159,motion,no motion,no motion,motion,no motion,motion,motion,no motion,"('c2', 0)","('c1', 2)",0,0,0,0,08:40:00,0.98,1,0,0,0,0,0,2,0,0,1,0,0,0,2,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,1,2,0,1,3,0,0
160,motion,no motion,no motion,motion,motion,motion,motion,no motion,"('c2', 0)","('c1', 2)",0,0,0,0,08:40:15,1.0,1,0,0,0,0,0,2,0,0,1,0,0,0,2,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,1,2,0,1,3,0,0
161,motion,no motion,no motion,motion,no motion,motion,motion,no motion,"('c2', 0)","('c1', 2)",0,0,0,0,08:40:30,1.0204081632653061,1,0,1,0,0,0,1,0,0,1,0,0,0,2,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,1,2,0,1,3,0,0
162,motion,no motion,no motion,motion,no motion,no motion,motion,no motion,"('c4', 3)","('r7', 2)",0,0,0,0,08:40:45,1.0412328196584757,1,0,1,0,0,0,2,0,0,1,0,0,0,2,0,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,1,1,0,0,3,0,0
163,motion,no motion,no motion,motion,no motion,no motion,motion,no motion,"('r28', 0)","('r3', 1)",0,0,0,0,08:41:00,1.0204081632653061,1,0,1,0,0,0,2,0,0,1,0,0,0,2,0,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,1,1,0,0,3,0,0
164,motion,no motion,motion,motion,motion,no motion,motion,no motion,"('c4', 3)","('r7', 2)",0,0,0,0,08:41:15,1.0,1,0,1,0,0,0,2,0,0,1,0,0,0,2,0,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,1,1,0,0,3,0,0
165,motion,no motion,no motion,motion,no motion,motion,motion,no motion,"('c4', 3)","('c1', 1)",0,0,0,0,08:41:30,1.0,1,0,1,0,0,0,2,0,0,1,0,0,0,2,0,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2,1,1,1,0,1,3,0,0
166,motion,no motion,no motion,motion,motion,no motion,motion,no motion,"('r28', 0)","('c1', 1)",0,0,0,0,08:41:45,1.0204081632653061,1,0,1,0,0,0,2,0,0,1,0,0,0,2,0,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2,1,1,1,0,1,2,1,0
167,motion,no motion,no motion,motion,motion,motion,motion,no motion,"('c4', 2)","('c1', 1)",0,0,0,0,08:42:00,1.0412328196584757,1,0,1,0,0,0,2,0,0,1,0,0,0,2,0,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2,1,1,1,1,1,2,0,0
168,motion,no motion,no motion,motion,no motion,motion,motion,no motion,"('o1', 0)","('c1', 1)",0,0,1,0,08:42:15,1.0412328196584757,1,0,1,0,0,0,2,0,0,1,0,0,0,2,0,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2,1,1,1,1,1,2,0,0
169,motion,no motion,motion,motion,no motion,motion,no motion,no motion,"('o1', 0)","('c1', 1)",0,0,0,0,08:42:30,1.062482469039261,1,0,1,0,0,0,2,0,0,1,0,0,0,2,0,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2,1,1,1,1,1,2,0,0
170,motion,no motion,motion,motion,no motion,motion,motion,no motion,"('o1', 0)","('c1', 1)",0,0,0,0,08:42:45,1.062482469039261,1,0,1,0,0,0,2,0,0,1,0,0,0,2,0,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2,1,1,1,1,1,2,0,0
171,motion,no motion,motion,motion,no motion,motion,motion,no motion,"('o1', 0)","('c1', 1)",0,0,0,0,08:43:00,1.0841657847339397,1,0,1,0,0,0,2,0,0,1,0,0,0,2,0,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2,1,1,1,1,1,2,0,0
172,motion,no motion,no motion,motion,no motion,motion,motion,no motion,"('c4', 2)","('c1', 1)",0,0,0,0,08:43:15,1.1062916170754487,1,0,1,0,0,0,2,0,0,1,0,0,0,2,0,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0
173,motion,no motion,no motion,motion,motion,motion,motion,no motion,"('o1', 0)","('c1', 1)",0,0,0,0,08:43:30,1.1062916170754487,1,0,1,0,0,0,2,0,0,1,0,0,0,2,0,2,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,2,0,0
174,motion,no motion,no motion,motion,no motion,motion,motion,motion,"('o1', 0)","('r25', 0)",0,0,2,0,08:43:45,1.1062916170754487,1,0,1,0,0,0,2,0,0,1,0,0,0,2,0,2,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,2,0,0
175,motion,no motion,motion,motion,no motion,motion,motion,no motion,"('o1', 0)","('c1', 1)",0,0,0,0,08:44:00,1.1062916170754487,1,0,2,0,0,0,1,0,0,1,0,0,0,2,0,2,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,2,0,0
176,motion,no motion,no motion,motion,no motion,motion,motion,no motion,"('c4', 2)","('c1', 2)",0,0,0,0,08:44:15,1.1062916170754487,1,0,2,0,0,0,1,0,0,1,0,0,0,2,0,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,2,1,1,2,0,0
177,motion,no motion,no motion,motion,no motion,motion,motion,no motion,"('c4', 1)","('c1', 1)",0,2,0,1,08:44:30,1.128868997015764,1,0,3,0,0,0,0,0,0,1,0,0,0,2,0,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,2,1,2,1,1,0,0
178,motion,no motion,no motion,motion,no motion,motion,no motion,no motion,"('c4', 2)","('c1', 1)",0,0,0,1,08:44:45,1.128868997015764,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,2,2,2,0,0
179,motion,no motion,no motion,motion,no motion,motion,motion,no motion,"('r29', 0)","('c1', 1)",0,0,0,0,08:45:00,1.1062916170754487,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,2,2,2,0,0
